2017/01/05,09:40,3155.740,3161.200,3155.000,3161.200,6510961.00,7589412864.00
2017/01/05,09:45,3160.900,3163.500,3160.690,3163.410,6141791.00,7044425728.00
2017/01/05,09:50,3163.660,3163.770,3160.450,3161.110,5529554.00,6456051712.00
2017/01/05,09:55,3161.070,3161.890,3160.340,3160.510,4591428.00,5437450240.00
2017/01/05,10:00,3160.360,3161.110,3159.250,3159.840,4722480.00,5505552384.00
2017/01/05,10:05,3159.920,3162.030,3159.470,3161.180,4154868.00,4909412352.00
2017/01/05,10:10,3161.310,3162.610,3161.310,3162.450,3862476.00,4563406848.00
2017/01/05,10:15,3162.450,3163.290,3161.350,3163.220,3922548.00,4607696896.00
2017/01/05,10:20,3162.950,3165.320,3162.950,3165.230,4047976.00,4731707392.00
2017/01/05,10:25,3165.220,3165.700,3164.380,3165.510,3924068.00,4640903168.00
2017/01/05,10:30,3165.510,3165.950,3164.190,3164.410,3841068.00,4348424192.00
2017/01/05,10:35,3164.470,3164.500,3163.180,3163.890,3598984.00,4076101632.00
2017/01/05,10:40,3164.190,3164.620,3163.090,3163.090,3104760.00,3461283840.00
2017/01/05,10:45,3163.040,3163.200,3158.680,3158.790,4010584.00,4471562240.00
2017/01/05,10:50,3159.020,3159.340,3157.430,3158.960,3186784.00,3633635328.00
2017/01/05,10:55,3159.020,3159.430,3157.440,3159.170,2695656.00,3102048256.00
2017/01/05,11:00,3159.350,3161.760,3159.220,3161.500,2527184.00,2849079296.00
2017/01/05,11:05,3161.170,3161.660,3160.420,3161.210,2130304.00,2435694592.00
2017/01/05,11:10,3161.340,3162.400,3160.580,3162.260,2450904.00,2662989824.00
2017/01/05,11:15,3162.600,3163.090,3161.650,3162.760,2356736.00,2655592448.00
2017/01/05,11:20,3162.760,3162.760,3160.750,3160.920,2133936.00,2438193152.00
2017/01/05,11:25,3161.190,3161.270,3159.440,3160.220,2280480.00,2526289920.00
2017/01/05,11:30,3160.570,3162.460,3160.200,3162.370,2348160.00,2677252096.00
2017/01/05,13:05,3162.370,3162.790,3160.430,3160.650,2508824.00,2866561024.00
2017/01/05,13:10,3160.700,3162.020,3160.180,3161.010,1747616.00,2048294912.00
2017/01/05,13:15,3161.000,3161.880,3159.830,3160.950,1909968.00,2189623296.00
2017/01/05,13:20,3160.900,3160.930,3157.850,3158.200,2536368.00,2991194112.00
2017/01/05,13:25,3158.200,3158.400,3156.630,3157.650,2366128.00,2854764544.00
2017/01/05,13:30,3157.970,3159.540,3157.390,3158.260,2242088.00,2670149632.00
2017/01/05,13:35,3158.710,3159.620,3158.010,3158.650,2174992.00,2755207168.00
2017/01/05,13:40,3158.600,3159.470,3158.220,3158.560,2367104.00,2973597696.00
2017/01/05,13:45,3158.930,3162.040,3158.320,3161.690,3094864.00,3786940416.00
2017/01/05,13:50,3161.720,3162.830,3161.130,3161.300,3022592.00,3507257344.00
2017/01/05,13:55,3161.900,3164.000,3161.410,3164.000,2935488.00,3317071872.00
2017/01/05,14:00,3163.320,3166.870,3162.940,3166.320,4137584.00,4373512192.00
2017/01/05,14:05,3166.800,3167.890,3165.880,3166.660,3435872.00,3768434688.00
2017/01/05,14:10,3166.210,3168.030,3165.330,3168.030,3768520.00,3884974080.00
2017/01/05,14:15,3167.680,3168.370,3165.820,3165.820,3540152.00,3924836352.00
2017/01/05,14:20,3166.100,3166.780,3164.330,3165.150,3244544.00,3641393152.00
2017/01/05,14:25,3164.330,3164.960,3161.630,3162.460,3624944.00,4211212288.00
2017/01/05,14:30,3162.790,3163.820,3162.120,3163.240,2963216.00,3455991808.00
2017/01/05,14:35,3162.770,3164.060,3162.420,3164.020,3341456.00,3687546880.00
2017/01/05,14:40,3163.410,3167.700,3162.930,3167.700,4034688.00,4194680832.00
2017/01/05,14:45,3167.250,3167.840,3165.150,3165.840,4387408.00,4655775744.00
2017/01/05,14:50,3165.590,3165.620,3163.610,3164.510,4756800.00,5184782336.00
2017/01/05,14:55,3164.600,3164.720,3163.360,3164.380,5629888.00,6359056384.00
2017/01/05,15:00,3163.690,3165.410,3163.440,3165.410,5515936.00,6294470656.00
2017/01/06,09:35,3163.780,3165.120,3162.180,3164.640,10102088.00,11927511040.00
2017/01/06,09:40,3165.210,3167.150,3164.730,3166.800,6931962.00,7876145152.00
2017/01/06,09:45,3166.970,3171.760,3166.420,3170.080,7125342.00,7829659648.00
2017/01/06,09:50,3170.260,3170.260,3164.450,3165.430,6297416.00,7154663424.00
2017/01/06,09:55,3164.370,3166.750,3163.940,3166.750,5148592.00,6038085632.00
2017/01/06,10:00,3166.490,3169.770,3166.000,3169.560,5768856.00,6156771328.00
2017/01/06,10:05,3169.380,3171.450,3169.340,3171.210,6053404.00,6436204544.00
2017/01/06,10:10,3170.340,3172.020,3168.290,3169.080,5855676.00,6448017408.00
2017/01/06,10:15,3168.880,3168.910,3166.600,3167.310,5190004.00,5802119168.00
2017/01/06,10:20,3166.980,3167.900,3166.190,3167.890,4641760.00,5181718528.00
2017/01/06,10:25,3167.150,3169.250,3167.150,3168.490,4356116.00,4816773120.00
2017/01/06,10:30,3168.090,3168.190,3162.100,3162.410,4523960.00,4997611520.00
2017/01/06,10:35,3162.190,3162.720,3159.060,3159.740,4441912.00,5086216192.00
2017/01/06,10:40,3159.600,3160.780,3159.280,3160.460,3644816.00,4133707776.00
2017/01/06,10:45,3160.150,3161.940,3160.150,3161.490,2762840.00,3128369152.00
2017/01/06,10:50,3161.640,3162.000,3159.810,3160.600,2764152.00,3188588544.00
2017/01/06,10:55,3160.680,3165.070,3160.330,3164.700,2832200.00,3104342016.00
2017/01/06,11:00,3165.010,3165.470,3163.860,3165.120,2578000.00,2759442432.00
2017/01/06,11:05,3165.150,3166.970,3164.430,3166.660,2503016.00,2825338880.00
2017/01/06,11:10,3166.200,3167.050,3165.650,3166.880,2468808.00,2699509760.00
2017/01/06,11:15,3166.780,3166.780,3164.500,3164.870,2415208.00,2700394496.00
2017/01/06,11:20,3165.200,3165.200,3162.100,3162.320,2356416.00,2793504768.00
2017/01/06,11:25,3162.630,3163.360,3161.950,3162.430,2122080.00,2520285184.00
2017/01/06,11:30,3162.980,3162.980,3161.030,3161.770,2339448.00,2723061760.00
2017/01/06,13:05,3162.100,3162.180,3159.960,3160.060,2565504.00,2915557376.00
2017/01/06,13:10,3160.070,3160.790,3159.050,3159.350,2447232.00,2868985856.00
2017/01/06,13:15,3159.940,3159.960,3157.540,3158.390,2829776.00,3418497024.00
2017/01/06,13:20,3158.410,3159.320,3157.250,3158.960,2678136.00,3317227520.00
2017/01/06,13:25,3158.620,3161.230,3158.610,3161.230,2484112.00,3047538688.00
2017/01/06,13:30,3161.220,3161.520,3160.190,3161.010,2417168.00,2903138304.00
2017/01/06,13:35,3160.420,3160.920,3156.530,3157.210,2814688.00,3543343104.00
2017/01/06,13:40,3156.660,3157.130,3153.270,3154.680,3919984.00,4558651392.00
2017/01/06,13:45,3153.840,3155.660,3153.580,3155.530,2744528.00,3246292992.00
2017/01/06,13:50,3156.080,3156.270,3154.580,3155.940,2376488.00,2869870592.00
2017/01/06,13:55,3155.780,3159.410,3155.650,3158.650,3344472.00,3291938816.00
2017/01/06,14:00,3159.010,3160.610,3158.650,3159.860,3163648.00,3004743680.00
2017/01/06,14:05,3160.170,3162.250,3159.860,3161.970,2785888.00,2898395136.00
2017/01/06,14:10,3162.180,3162.210,3160.550,3160.860,3024720.00,3125723136.00
2017/01/06,14:15,3162.030,3163.700,3161.250,3162.950,2852848.00,3058696192.00
2017/01/06,14:20,3162.260,3163.370,3160.420,3160.520,2779744.00,3111452672.00
2017/01/06,14:25,3160.840,3160.840,3158.580,3158.830,2914368.00,3474931712.00
2017/01/06,14:30,3159.020,3159.760,3157.780,3159.760,2739968.00,3314925568.00
2017/01/06,14:35,3159.820,3161.480,3159.070,3160.510,2861296.00,3219963904.00
2017/01/06,14:40,3160.960,3161.200,3158.800,3158.800,3154224.00,3509518336.00
2017/01/06,14:45,3158.650,3159.010,3153.350,3154.360,4561424.00,5185208320.00
2017/01/06,14:50,3153.960,3156.500,3153.610,3156.000,4766992.00,5323554816.00
2017/01/06,14:55,3155.500,3156.180,3154.260,3154.700,4950464.00,5463244800.00
2017/01/06,15:00,3154.770,3155.030,3153.070,3154.320,5520400.00,6191890432.00
2017/01/09,09:35,3148.530,3153.830,3147.740,3153.510,8575529.00,10016132096.00
2017/01/09,09:40,3153.370,3157.900,3152.960,3157.600,6189962.00,7192820736.00
2017/01/09,09:45,3157.280,3159.840,3157.130,3159.700,5851039.00,6519687168.00
2017/01/09,09:50,3159.810,3159.810,3156.580,3157.480,5126518.00,5640005632.00
2017/01/09,09:55,3157.420,3158.020,3156.580,3157.880,5074132.00,5223618560.00
2017/01/09,10:00,3158.140,3158.510,3156.840,3157.920,4539972.00,5080993792.00
2017/01/09,10:05,3157.660,3158.060,3154.230,3154.780,4419076.00,4864253952.00
2017/01/09,10:10,3154.730,3154.950,3153.550,3154.370,3984152.00,4451233792.00
2017/01/09,10:15,3154.580,3158.060,3154.020,3157.460,3574792.00,3989778432.00
2017/01/09,10:20,3157.500,3158.090,3156.270,3156.270,3476540.00,3901935616.00
2017/01/09,10:25,3156.240,3157.060,3155.500,3156.180,3126640.00,3634581504.00
2017/01/09,10:30,3156.580,3157.610,3156.070,3156.920,2974136.00,3409453056.00
2017/01/09,10:35,3156.860,3157.650,3156.180,3156.700,2564844.00,2927951872.00
2017/01/09,10:40,3156.760,3158.410,3155.990,3157.670,2687024.00,3009536000.00
2017/01/09,10:45,3157.710,3163.840,3157.170,3163.070,3686900.00,4145586176.00
2017/01/09,10:50,3162.900,3163.920,3162.120,3162.300,2935224.00,3300261888.00
2017/01/09,10:55,3161.760,3164.110,3161.080,3162.950,2923680.00,3420102656.00
2017/01/09,11:00,3163.460,3164.220,3162.840,3163.300,2868760.00,3231916032.00
2017/01/09,11:05,3163.530,3168.520,3162.630,3167.900,3574136.00,4110704640.00
2017/01/09,11:10,3168.990,3170.200,3168.200,3168.640,3574992.00,4018724864.00
2017/01/09,11:15,3168.200,3168.880,3166.930,3167.460,2735232.00,3092373504.00
2017/01/09,11:20,3167.260,3169.800,3166.870,3169.290,2911344.00,3193790464.00
2017/01/09,11:25,3168.790,3169.810,3168.410,3168.940,2971056.00,3213385728.00
2017/01/09,11:30,3169.440,3171.890,3168.430,3171.870,3221672.00,3575791616.00
2017/01/09,13:05,3172.220,3173.090,3171.470,3172.190,3934480.00,4333355008.00
2017/01/09,13:10,3171.850,3172.200,3170.440,3170.440,2475632.00,2708602880.00
2017/01/09,13:15,3170.620,3171.570,3169.130,3169.130,2456024.00,2925707264.00
2017/01/09,13:20,3169.560,3170.110,3167.820,3169.790,2582424.00,2952339456.00
2017/01/09,13:25,3169.180,3170.650,3168.820,3169.350,2770984.00,3061678080.00
2017/01/09,13:30,3169.490,3170.200,3167.140,3167.140,2856600.00,3217858560.00
2017/01/09,13:35,3167.350,3167.990,3165.930,3166.900,2658872.00,3029860352.00
2017/01/09,13:40,3166.590,3168.990,3166.360,3167.560,2759616.00,2961637376.00
2017/01/09,13:45,3167.660,3168.970,3166.550,3168.770,2720688.00,2936061952.00
2017/01/09,13:50,3167.580,3169.400,3167.580,3168.520,2651096.00,3006750720.00
2017/01/09,13:55,3168.330,3168.610,3166.240,3166.270,2532032.00,2840633344.00
